country,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
Syria,-0.5868869014859966,1.610798025292919,-0.8757314806386822,-0.5512399970415987,-0.33960365686281685,-0.18882432346884215,-0.3235518472500311,-0.16715102041953045,-0.22183473087819083
Tajikistan,-0.9596393123672838,0.08746437017173765,-1.2162951151434864,0.7335609608607303,-0.6847941750354976,0.13039650888518195,-0.0013939169890025275,-0.28524643288855994,-0.22543978280478058
Tanzania,-0.8820940104645826,2.224423338374143,-0.2117726333871551,-0.22208720099698703,-1.3505555754325043,1.1014929582452018,-0.4538155313851384,-0.2382248614144866,0.21658295469407957
Thailand,-1.2126992520781015,-0.2850023584008029,-0.47132115140071884,0.9239790792158309,-0.049101784364113686,-0.52336695722767,1.0782883235089686,0.5164515911392498,0.14314461741269058
Timor-Leste,0.38142881776249477,-0.008983168141373881,-1.0515016149991931,0.7344429182239316,-1.0139919706128564,-1.0958968285394142,0.2749373837583216,0.8039432633847916,-0.30486927573120315
Togo,-0.1979594867935599,1.913209336036425,-0.24396863247538744,-0.8142036242816619,-0.03688586144739901,-0.21731452171721646,0.27414445349040284,-0.16390659749639533,-0.45060975648509627
Tonga,1.2087115012675076,0.6728021185040226,-0.43510923137844554,-0.8604182213077823,0.758089375038683,-1.6063691505719797,0.176763747810338,0.6619522500430088,-0.23243386980257347
Trinidad And Tobago,1.2024706815889545,0.1718298093857393,-0.34199776627988826,0.039883002138381994,-0.6336438105882661,-0.12377016147711832,0.4607196202756105,1.2987986334058854,0.2764194473379855
Tunisia,-1.1073356008259747,0.6161842858767581,-0.5921802904268298,-0.42621276500437416,0.2270285243150329,-0.5671715726745755,0.1690450509651842,-0.4672021091149168,0.18886998756793938
Turkey,-0.6151006151494438,1.881361303303073,-0.6133498602893409,-0.6471384273924821,-0.25193998335227064,-0.21018472368970625,0.031416171022196376,-0.22391535400913978,-0.419159844221341
Turkmenistan,2.0204290479431366,0.6718248298481786,0.6510888089578296,-0.08499437091148791,-1.0265854165228319,-0.21845440816763895,-1.4284732922922694,2.0989486540114655,2.118558637102997
Tuvalu,-0.09079122949845772,0.829396792421375,-1.1395594077566413,-0.47405130575837173,0.34533423065974417,-1.3737956492703434,1.103189182408516,0.45716279881623134,-1.03329878506816
Uganda,-1.3247350321426612,1.2823283530565608,-0.2391427824184918,-0.5859640906523124,-1.2610441280993998,0.8368756197205439,0.06253300337795609,-0.4546526205108911,0.1703942332202009
Ukraine,-0.4724305497111341,-0.06687441386008379,-1.339660890914756,-0.29156635199606135,0.4976888076949002,-0.30778496428558927,-0.6218858198237597,-0.7345470383827435,0.026929724515124945
United Arab Emirates,1.3410171336376484,1.5068038274499456,2.2705184247486265,0.8260280804359467,-0.7757123980572608,-0.04933938833786511,0.5882198760081482,-1.1019950973452448,-0.5848430442551482
United Kingdom,2.8690962164968723,-0.9092986918758171,-0.15495735929697377,-0.5199178557330701,0.2555452329096339,1.0038261765056076,0.43192012688891446,-0.2546565270769001,-0.3720862503883555
Uruguay,-0.6076105767001715,-2.274237554478927,1.2939648661713508,-1.149084293431478,0.8224123037900706,0.010575764352250808,-1.6132195617166125,1.1808982267711383,-1.6295985357963778
Uzbekistan,-0.6939173539087203,0.47680865477106293,-1.0912176540274776,0.3920976494832524,-0.2874919464885696,-0.002680074045839739,-0.26641767530304505,0.05538230973650803,-0.0014725742639518883
Vanuatu,0.43562981630941094,-0.7063827574364104,0.8976455139880595,1.7067718370223415,1.6269040211518713,-0.833434040733798,0.3836581065797511,0.3134503386843226,0.24216313291409802
Vatican City,0.6757047749088103,0.32784212188973016,-0.661786449629459,0.1683591200833913,-0.7066757424358527,-0.013545436673114695,-0.10923936339721435,-0.37487949450824376,-0.4546041069421888
Venezuela,-0.012622655341632849,-0.20097096226675526,-1.6263174484438183,0.5584305348932931,-1.074795195228066,-0.0860489643163546,0.355481962098996,0.8487159580112201,-0.214142327480904
Vietnam,-0.3733309870421382,0.3223073490316052,-1.4378449451455404,0.5267572793242429,-0.9286469711397487,-0.7707836281122434,0.6111683666560714,0.6520660189688458,-0.595925709374651
Yemen,-0.991702333416086,1.150445138607515,0.005387506595184299,-0.32492212500138423,-0.4947136181083415,0.9708147543448935,-0.34684504000448263,-0.4593492061960559,0.7177025043146086
Zambia,-1.6829207834275206,0.6617425577399974,0.9926133539231732,0.019728643294491973,0.09825449907869792,1.532234742550128,0.28686559011393636,-0.6551988048475653,0.26231523135173895
Zimbabwe,-1.4090334194034784,0.7869216595812272,0.820865691816525,-0.4417227521601869,-1.0498745596127186,1.3559129398847487,-1.0383061012242616,0.4232251966540336,-0.1673285847667997
